id,URL,Title,EnTitle,JpTitle,AltTitle,JpArtistName,AltArtistName,MAL URL,AnimeTitle,AnimeEnTitle,AnimeJpTitle,Season,Pic,Relation
482,https://open.spotify.com/track/2vH8JFJKfkAgZs1GFlOzGh,Akatsuki no Requiem,,暁の鎮魂歌,,リンクトホライズン,,https://myanimelist.net/anime/35760/,Shingeki no Kyojin Season 3,Attack on Titan Season 3,進撃の巨人 Season3,Summer 2018,https://cdn.myanimelist.net/images/anime/1173/92110.jpg,ED1
483,https://open.spotify.com/track/4uOGiGwI26L2jrJ1x2wsMh,Disorder,,,,レオナ,,https://myanimelist.net/anime/36475/,Sword Art Online Alternative: Gun Gale Online,,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,Spring 2018,https://cdn.myanimelist.net/images/anime/1141/93288.jpg,OST: EP9
484,https://open.spotify.com/track/2BvMpA00jH8sl90A9VVuY4,Hikari,,,,レオナ,,https://myanimelist.net/anime/36475/,Sword Art Online Alternative: Gun Gale Online,,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,Spring 2018,https://cdn.myanimelist.net/images/anime/1141/93288.jpg,OST: EP6
485,https://open.spotify.com/track/7cXiUiPBBvJlrijfy1N0MS,Reason,,,,レオナ,,https://myanimelist.net/anime/36475/,Sword Art Online Alternative: Gun Gale Online,,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,Spring 2018,https://cdn.myanimelist.net/images/anime/1141/93288.jpg,OST: EP12
486,https://open.spotify.com/track/5W5iSHG6qj8DVY7BF1GGGc,Rin,,凛,,大倉 明日香 Ōkura Asuka; Asuka Ōkura,Asuka Okura,https://myanimelist.net/anime/34279/,Grancrest Senki,Record of Grancrest War,グランクレスト戦記,Winter 2018,https://cdn.myanimelist.net/images/anime/4/89883.jpg,OP2
487,https://open.spotify.com/track/3vtKnulWqlx6OqoxXREx7w,Diver's High,,,Divers High,日高 光啓,Mitsuhiro Hidaka; Hidaka Mitsuhiro,https://myanimelist.net/anime/37245/,Gundam Build Divers,Gundam Build Divers,ガンダムビルドダイバーズ,Spring 2018,https://cdn.myanimelist.net/images/anime/1701/90388.jpg,OP1
488,https://open.spotify.com/track/3jqDI33URbvt3OoBDAOs83,Upside Down,,,,,SHES,https://myanimelist.net/anime/35834/,Angolmois: Genkou Kassenki,Angolmois: Record of Mongol Invasion,アンゴルモア 元寇合戦記,Summer 2018,https://cdn.myanimelist.net/images/anime/1469/95052.jpg,ED1
489,https://open.spotify.com/track/612IaAUd4Wz612D40dEYm7,Braver,,,,ストレイテナー; Sutoreitenā,Sutoreitena,https://myanimelist.net/anime/35834/,Angolmois: Genkou Kassenki,Angolmois: Record of Mongol Invasion,アンゴルモア 元寇合戦記,Summer 2018,https://cdn.myanimelist.net/images/anime/1469/95052.jpg,OP1
490,https://open.spotify.com/track/6mHV1XXo8e00o7ydEUN64h,Uso,,嘘,,シド; Shido,,https://myanimelist.net/anime/5114/,Fullmetal Alchemist: Brotherhood,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,Spring 2009,https://cdn.myanimelist.net/images/anime/1223/96541.jpg,ED1
491,https://open.spotify.com/track/0Okzq1yehLp5RIufzYpFO7,Rain,,レイン,,シド; Shido,,https://myanimelist.net/anime/5114/,Fullmetal Alchemist: Brotherhood,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,Spring 2009,https://cdn.myanimelist.net/images/anime/1223/96541.jpg,OP5
492,https://open.spotify.com/track/5uUKFRokatQocL7ciyYIkW,Monokuro no Kiss,,モノクロのキス,,シド; Shido,,https://myanimelist.net/anime/4898/,Kuroshitsuji,Black Butler,黒執事,Fall 2008,https://cdn.myanimelist.net/images/anime/5/27013.jpg,OP1
493,https://open.spotify.com/track/5S8j78C6AeKlTGUFmkFxHy,Ranbu no Melody,,,,シド; Shido,,https://myanimelist.net/anime/269/,Bleach,Bleach,BLEACH - ブリーチ -,Fall 2004,https://cdn.myanimelist.net/images/anime/3/40451.jpg,OP13
494,https://open.spotify.com/track/17ONFRGy5LlsuYDJ10L9Fl,V.I.P,,,VIP,シド; Shido,,https://myanimelist.net/anime/14513/,Magi: The Labyrinth of Magic,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,Fall 2012,https://cdn.myanimelist.net/images/anime/11/42773.jpg,OP1
495,https://open.spotify.com/track/1jJryrr3QmP2H1YAiSel7s,Anniversary,,,,シド; Shido,,https://myanimelist.net/anime/18115/,Magi: The Kingdom of Magic,Magi: The Kingdom of Magic,マギ The kingdom of magic,Fall 2013,https://cdn.myanimelist.net/images/anime/13/55039.jpg,OP1
496,https://open.spotify.com/track/33EtkjdM88wGLAmjZvhpCQ,Enamel,,,,シド; Shido,,https://myanimelist.net/anime/22145/,Kuroshitsuji: Book of Circus,Black Butler: Book of Circus,黒執事 Book of Circus,Summer 2014,https://cdn.myanimelist.net/images/anime/6/64811.jpg,OP1
497,https://open.spotify.com/track/3HgFbIMoiOWOqx6UsGeU4A,Garasuno Hitomi,,硝子の瞳,,シド; Shido,,https://myanimelist.net/anime/31812/,Kuroshitsuji Movie: Book of the Atlantic,Black Butler: Book of the Atlantic,劇場版 黒執事 Book of the Atlantic,Winter 2017,https://cdn.myanimelist.net/images/anime/9/85792.jpg,ED1
498,https://open.spotify.com/track/1nJrgbcNDql1R1aGmgl6RQ,Rasen no Yume,,螺旋のユメ,,シド; Shido,,https://myanimelist.net/anime/34547/,Shoukoku no Altair,Altair: A Record of Battles,将国のアルタイル,Summer 2017,https://cdn.myanimelist.net/images/anime/3/86751.jpg,OP1
499,https://open.spotify.com/track/40QhoIYHZ68NH787hSrIgH,Long Hope Philia,,ロングホープ・フィリア,,菅田 将暉; 菅生 大将; Sugō Taishō; Taishō Sugō,Suda Masaki; Taisho Sugo; Sugo Taisho,https://myanimelist.net/anime/36456/,Boku no Hero Academia 3rd Season,My Hero Academia 3,僕のヒーローアカデミア,Spring 2018,https://cdn.myanimelist.net/images/anime/1319/92084.jpg,ED2
500,https://open.spotify.com/track/0qsarOPHwAtUDjRKopyk0C,Sassou to Hashiru Tonegawa-kun,,颯爽と走るトネガワ君,,ゲスの極み乙女。,Girl at the Height of Rudeness,https://myanimelist.net/anime/37338/,Chuukan Kanriroku Tonegawa,Mr. Tonegawa: Middle Management Blues,中間管理録トネガワ,Summer 2018,https://cdn.myanimelist.net/images/anime/1072/93145.jpg,OP1
501,https://open.spotify.com/track/06QK83uzJlapS23m70wqJz,Prayer X,,,,キングヌー,,https://myanimelist.net/anime/36649/,Banana Fish,,BANANA FISH,Summer 2018,https://cdn.myanimelist.net/images/anime/1190/93472.jpg,ED1
502,https://open.spotify.com/track/0p2EA8Yk4R0zwzBP34g58s,Oki Tegami,,隠岐手紙,,竹原ピストル,Takehara Pistol,https://myanimelist.net/anime/37338/,Chuukan Kanriroku Tonegawa,Mr. Tonegawa: Middle Management Blues,中間管理録トネガワ,Summer 2018,https://cdn.myanimelist.net/images/anime/1072/93145.jpg,ED1
503,https://open.spotify.com/track/41YivtJd2tb1jb7IejdQYn,Walk,,,,ビッケブランカ,,https://myanimelist.net/anime/37396/,Shikioriori,Flavors of Youth,詩季織々（しきおりおり）,Summer 2018,https://cdn.myanimelist.net/images/anime/1529/93093.jpg,ED1
504,https://open.spotify.com/track/2Y81mkpsgYxj0579abVR7Z,Inazuma Jacket,,INAZUMA ジャケット,,ブラディオ,Break the Rule And Do Image On,https://myanimelist.net/anime/37484/,Duel Masters!,,デュエル・マスターズ!,Spring 2018,https://cdn.myanimelist.net/images/anime/1920/91047.jpg,ED2
505,https://open.spotify.com/track/40s6RnBGxprQ42ET12GKkb,Get Into My Heart,,,,石原 崇雅; 雅-MIYAVI-; シシド・カフカ; Shishido Kafuka; 宍戸佑名; Shishido Yūna,Takamasa Ishihara; Ishihara Takamasa; Kavka Shishido; Yuna Shishido; Shishido Yuna; Yuuna Shishido; Shishido Yuuna,https://myanimelist.net/anime/36654/,Tsukumogami Kashimasu,We Rent Tsukumogami,つくもがみ貸します,Summer 2018,https://cdn.myanimelist.net/images/anime/1373/107550.jpg,OP1
506,https://open.spotify.com/track/3V7mWY7bwabSRPOOuJ7rcN,Shiny Days,,,,亜咲花,,https://myanimelist.net/anime/34798/,Yuru Camp△,Laid-Back Camp,ゆるキャン△,Winter 2018,https://cdn.myanimelist.net/images/anime/4/89877.jpg,OP1
507,https://open.spotify.com/track/3Q5h4mlm4b1vzMd0kuJ0iz,Let's Go Jump ☆,,,Lets Go Jump,尾崎 由香,Ozaki Yuka,https://myanimelist.net/anime/37368/,Shounen Ashibe: Go! Go! Goma-chan 3,,少年アシベ GO! GO! ゴマちゃん 3,Spring 2018,https://cdn.myanimelist.net/images/anime/1001/91711.jpg,OP1
508,https://open.spotify.com/track/0o5JucgjI5mD6fLbJoLFnM,Kaze wa Fuiteiru,,風は吹いている,,ケツメイシ,,https://myanimelist.net/anime/37662/,Shinya! Tensai Bakabon,,深夜！天才バカボン,Summer 2018,https://cdn.myanimelist.net/images/anime/1031/92911.jpg,ED1
509,https://open.spotify.com/track/5q0JLhzbWHNOOAXeUCI3mG,four,,,,フェイキー; Feikī,Feiki,https://myanimelist.net/anime/34572/,Black Clover,Black Clover,ブラッククローバー,Fall 2017,https://cdn.myanimelist.net/images/anime/2/88336.jpg,ED4
510,https://open.spotify.com/track/1UD2la5Ff2POdIz8TddpCR,Inori no Hoshizora,,祈りの星空,,上坂 すみれ,Uesaka Sumire,https://myanimelist.net/anime/36655/,Souten no Ken: Regenesis,Fist of the Blue Sky: Regenesis,蒼天の拳 REGENESIS,Spring 2018,https://cdn.myanimelist.net/images/anime/1289/90752.jpg,ED1
511,https://open.spotify.com/track/6dpsJTzj5rwbeZ300HoyaM,Utaeba Soko ni Kimi ga Iru kara,,歌えばそこに君がいるから,,鈴木 このみ,Suzuki Konomi,https://myanimelist.net/anime/34338/,Lost Song,,LOST SONG,Spring 2018,https://cdn.myanimelist.net/images/anime/1494/91963.jpg,OP1
512,https://open.spotify.com/track/1f1AfzMuolTRoPFztEgpJp,Mirage,,신기루,,러브홀릭스,,https://myanimelist.net/anime/1498/,Black Blood Brothers,Black Blood Brothers,ブラック・ブラッド・ブラザーズ,Fall 2006,https://cdn.myanimelist.net/images/anime/5/13804.jpg,ED1
513,https://open.spotify.com/track/2aDi7Lxx2z76E1K6CupJzw,The Sore Feet Song,,,,,,https://myanimelist.net/anime/457/,Mushishi,Mushi-Shi,蟲師,Fall 2005,https://cdn.myanimelist.net/images/anime/2/73862.jpg,OP1
514,https://open.spotify.com/track/5vodMlF6zk8JpufaKjmAts,Setsubou no Freesia,Freesia of Longing,切望のフリージア,,デイジーストリッパー; DeijīSutorippā,DaisyStripper,https://myanimelist.net/anime/10015/,Yu☆Gi☆Oh! Zexal,Yu-Gi-Oh! Zexal,遊☆戯☆王ZEXAL,Spring 2011,https://cdn.myanimelist.net/images/anime/4/40295.jpg,ED2
515,https://open.spotify.com/track/04nm90BmiR896QAiekRfgn,Eternal Star,,,,亜咲花,,https://myanimelist.net/anime/33012/,Island,Island,ISLAND,Summer 2018,https://cdn.myanimelist.net/images/anime/1951/95080.jpg,ED1
516,https://open.spotify.com/track/3wBlBTtAsx2ZMulI4r5rQu,I Wanna Be...,,,,スパイエアー,,https://myanimelist.net/anime/37491/,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,銀魂. 銀ノ魂篇 後半戦,Summer 2018,https://cdn.myanimelist.net/images/anime/1776/96566.jpg,OP1
517,https://open.spotify.com/track/0bljHpa9tIcC7YElHPbyUf,Day x Day,,,Day by Day; DayxDay,ブルー・エンカウント,BLUEN,https://myanimelist.net/anime/28977/,Gintama°,Gintama Season 4,銀魂°,Spring 2015,https://cdn.myanimelist.net/images/anime/3/72078.jpg,OP1
518,https://open.spotify.com/track/7zxcYtS6IyTihbf4tTU15g,Donten,,曇天,,ドーズ,,https://myanimelist.net/anime/918/,Gintama,Gintama,銀魂,Spring 2006,https://cdn.myanimelist.net/images/anime/10/73274.jpg,OP5
519,https://open.spotify.com/track/2M0eegWyJdvE3tUTWe8mFL,Sakura Mitsutsuki,,サクラミツツキ,,スパイエアー,,https://myanimelist.net/anime/15417/,Gintama': Enchousen,Gintama: Enchousen,銀魂' 延長戦,Fall 2012,https://cdn.myanimelist.net/images/anime/6/75172.jpg,OP3
520,https://open.spotify.com/track/5O0IKlaj4VGxeFzz8i6s93,Beautiful Days,,,,オカモトズ,OKAMOTOS,https://myanimelist.net/anime/28977/,Gintama°,Gintama Season 4,銀魂°,Spring 2015,https://cdn.myanimelist.net/images/anime/3/72078.jpg,OP4
521,https://open.spotify.com/track/7uD3cE6aiSFKdJO30k2vbZ,Pride Kakumei,,プライド革命,,ハニーワークス; Haniiwaakusu,Haniwa,https://myanimelist.net/anime/28977/,Gintama°,Gintama Season 4,銀魂°,Spring 2015,https://cdn.myanimelist.net/images/anime/3/72078.jpg,OP2
522,https://open.spotify.com/track/14TdV71J4Lrt7TvMDDjD5E,Destiny,,,,ねごと,Sleep-talking; Sleep talking,https://myanimelist.net/anime/28977/,Gintama°,Gintama Season 4,銀魂°,Spring 2015,https://cdn.myanimelist.net/images/anime/3/72078.jpg,ED1
523,https://open.spotify.com/track/4qfwXvY82pkSt6moeAguje,Samurai Heart (Some Like It Hot!!),,サムライハート,,スパイエアー,,https://myanimelist.net/anime/9969/,Gintama',Gintama Season 2,銀魂',Spring 2011,https://cdn.myanimelist.net/images/anime/4/50361.jpg,ED1
524,https://open.spotify.com/track/5pZHxQ9H9J3Ztv6OpFp5mz,Saigo made II,,最後までⅡ,,アクア タイムズ; Akua Taimuzu,Aqua Times,https://myanimelist.net/anime/28977/,Gintama°,Gintama Season 4,銀魂°,Spring 2015,https://cdn.myanimelist.net/images/anime/3/72078.jpg,ED2
525,https://open.spotify.com/track/2dONlcULcXp1AWNLXpz6qH,Hanaichi Monme,,花一匁,,バーンアウト シンドロームズ,,https://myanimelist.net/anime/36838/,Gintama.: Shirogane no Tamashii-hen,Gintama.: Silver Soul Arc,銀魂. 銀ノ魂篇,Winter 2018,https://cdn.myanimelist.net/images/anime/12/89603.jpg,ED1
526,https://open.spotify.com/track/4BXDVoRrnWIW8rXPZq2fTG,Bakuchi Dancer,,バクチ・ダンサー,,ドーズ,,https://myanimelist.net/anime/918/,Gintama,Gintama,銀魂,Spring 2006,https://cdn.myanimelist.net/images/anime/10/73274.jpg,OP1R
527,https://open.spotify.com/track/53qpZoAFr1amcgsez5fUrm,SILVER,,,,,,https://myanimelist.net/anime/34096/,Gintama.,Gintama Season 5,銀魂。,Winter 2017,https://cdn.myanimelist.net/images/anime/3/83528.jpg,ED1
528,https://open.spotify.com/track/3LYq0aCBLBWrRTxXfrOzXK,Make my story,,,,レニーコードフィクション,,https://myanimelist.net/anime/36456/,Boku no Hero Academia 3rd Season,My Hero Academia 3,僕のヒーローアカデミア,Spring 2018,https://cdn.myanimelist.net/images/anime/1319/92084.jpg,OP2
529,https://open.spotify.com/track/0ajZpmWA9Kklt4LQ4vo9Q3,Sirius,,シリウス,,岸田教団&THE明星ロケッツ; Kishida Kyōdan ando ji Akeboshi Rokettsu,,https://myanimelist.net/anime/37569/,Sirius,Sirius the Jaeger,天狼〈シリウス〉 Sirius the Jaeger,Summer 2018,https://cdn.myanimelist.net/images/anime/1456/94897.jpg,OP1
530,https://open.spotify.com/track/6sFYHrkfxJ68ZFOi1Cisz6,Chimeishou,,致命傷,,摩天楼オペラ,Skyscraper Opera,https://myanimelist.net/anime/24211/,Orenchi no Furo Jijou,,オレん家のフロ事情,Fall 2014,https://cdn.myanimelist.net/images/anime/12/67085.jpg,OP1
531,https://open.spotify.com/track/5haIvH4KYdDjR7QMVMfhbd,Kuroge Wagyuu Kamishio Tanyaki 680 En,,黒毛和牛上塩タン焼680円,,大塚 愛; Ōtsuka Ai,Ai Otsuka; Otsuka Ai,https://myanimelist.net/anime/2213/,Black Jack (TV),,ブラックジャック,Fall 2004,https://cdn.myanimelist.net/images/anime/11/14889.jpg,ED1
532,https://open.spotify.com/track/3gjR587DIwYMwhpfSW1mp1,Wanderland,,,,キューミリ・パラベラム・バレット; Kyūmiri Paraberamu Baretto,Kyumiri Paraberamu Baretto; Kyuumiri Paraberamu Baretto,https://myanimelist.net/anime/3363/,RD Sennou Chousashitsu,,RD 潜脳調査室,Spring 2008,https://cdn.myanimelist.net/images/anime/6/18929.jpg,OP1
533,https://open.spotify.com/track/5Dd5IGtZDRmQYyudMkgFAl,Cerulean,,セルリアン,,バックオン,,https://myanimelist.net/anime/24625/,Gundam Build Fighters Try,Gundam Build Fighters Try,ガンダムビルドファイターズトライ,Fall 2014,https://cdn.myanimelist.net/images/anime/6/67511.jpg,OP1
534,https://open.spotify.com/track/5goG94oNxga2XLJWOHOXdx,Nibun no Ichi,,ニブンノイチ,,バックオン,,https://myanimelist.net/anime/19319/,Gundam Build Fighters,Gundam Build Fighters,ガンダムビルドファイターズ,Fall 2013,https://cdn.myanimelist.net/images/anime/7/51815.jpg,OP1
535,https://open.spotify.com/track/1h3rfo0MWuN4P0eW7D0aeQ,Flower,,,,バックオン,,https://myanimelist.net/anime/15/,Eyeshield 21,,アイシールド21,Spring 2005,https://cdn.myanimelist.net/images/anime/12/66961.jpg,ED6
536,https://open.spotify.com/track/2MK8tghfOBEs6Ns3Aw2Tjv,A day dreaming...,,,,バックオン,,https://myanimelist.net/anime/15/,Eyeshield 21,,アイシールド21,Spring 2005,https://cdn.myanimelist.net/images/anime/12/66961.jpg,ED5
537,https://open.spotify.com/track/18BTkyCEPD70yHQotWMTxF,Blaze Line,,,,バックオン,,https://myanimelist.net/anime/15/,Eyeshield 21,,アイシールド21,Spring 2005,https://cdn.myanimelist.net/images/anime/12/66961.jpg,OP4
538,https://open.spotify.com/track/08uwcAV3mCJs7Fh2GFtc3c,Hikari Sasuhou,,ヒカリサスホウ,,バックオン,,https://myanimelist.net/anime/1696/,Murder Princess,Murder Princess,マーダープリンセス,Winter 2007,https://cdn.myanimelist.net/images/anime/5/19558.jpg,OP1
539,https://open.spotify.com/track/4PiDlXksACaZXwXIFBPhxV,Cause Disarray,,,,ガルネリウス; Garuneriusu,,https://myanimelist.net/anime/3342/,Mnemosyne: Mnemosyne no Musume-tachi,Rin: Daughters of Mnemosyne,Mnemosyne－ムネモシュネの娘たち－,Winter 2008,https://cdn.myanimelist.net/images/anime/10/10918.jpg,ED1
540,https://open.spotify.com/track/2XNKHqnxwcUvtAPMDk41YF,Alsatia,,,,ガルネリウス; Garuneriusu,,https://myanimelist.net/anime/3342/,Mnemosyne: Mnemosyne no Musume-tachi,Rin: Daughters of Mnemosyne,Mnemosyne－ムネモシュネの娘たち－,Winter 2008,https://cdn.myanimelist.net/images/anime/10/10918.jpg,OP1
541,https://open.spotify.com/track/6r84yvPaLgTNif8LyV8gjA,No More Words,,,,浜崎 あゆみ,Hamasaki Ayumi,https://myanimelist.net/anime/452/,InuYasha Movie 1: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,犬夜叉 時代を越える想い,Fall 2001,https://cdn.myanimelist.net/images/anime/1683/94370.jpg,ED1
542,https://open.spotify.com/track/4uraEw7BcTjMmUcRKE3XaD,Dearest,,,,浜崎 あゆみ,Hamasaki Ayumi,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,ED3
543,https://open.spotify.com/track/7CXR8JRL6NmB1hiGfFwbWN,Rakuen (Paradise),,楽園,,ドゥ・アズ・ インフィニティ,,https://myanimelist.net/anime/449/,InuYasha Movie 4: Guren no Houraijima,InuYasha the Movie 4: Fire on the Mystic Island,犬夜叉 紅蓮の蓬莱島,Fall 2004,https://cdn.myanimelist.net/images/anime/1216/94369.jpg,ED1
544,https://open.spotify.com/track/5CYoCgM0Ixn3Z6tp8XGu68,Kimi ga Inai Mirai,,君がいない未来,,ドゥ・アズ・ インフィニティ,,https://myanimelist.net/anime/6811/,InuYasha: Kanketsu-hen,InuYasha: The Final Act,犬夜叉 完結編,Fall 2009,https://cdn.myanimelist.net/images/anime/7/75570.jpg,OP1
545,https://open.spotify.com/track/0XEHoRAvfEiExyBZN6r6WS,Shinjitsu no Uta,,真実の詩,,ドゥ・アズ・ インフィニティ,,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,ED5
546,https://open.spotify.com/track/5JbIiEY2Ttextq0Eoiw7qn,Fukai Mori,,深い森,,ドゥ・アズ・ インフィニティ,,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,ED2
547,https://open.spotify.com/track/38Fzzlqqj2glcpNxKYHJfR,Yura Yura,,ゆらゆら,,,ELT,https://myanimelist.net/anime/450/,InuYasha Movie 2: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,Fall 2002,https://cdn.myanimelist.net/images/anime/1162/92219.jpg,ED1
548,https://open.spotify.com/track/5Zd4apBLWFi02llEupsokX,Grip!,,,,,ELT,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,OP4
549,https://open.spotify.com/track/5oA8Uz5wUnhutsqncvwhX6,With You,,,,トリプル・エー; Toripuru Ē,Triple A; Attack All Around,https://myanimelist.net/anime/6811/,InuYasha: Kanketsu-hen,InuYasha: The Final Act,犬夜叉 完結編,Fall 2009,https://cdn.myanimelist.net/images/anime/7/75570.jpg,ED1
550,https://open.spotify.com/track/3NMq0cLf2IKsLkvxQRCAYK,Itazurana Kiss,,イタズラな,,,dat,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,ED6
551,https://open.spotify.com/track/0jH1GabxrqRZN1upcFuMBZ,Angelus,,アンジェラス,,島谷ひとみ,,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,OP6
552,https://open.spotify.com/track/6P6vLTmWAvgW54ctt3zZxK,I Am,,,,ヒトミ,,https://myanimelist.net/anime/249/,InuYasha,InuYasha,犬夜叉,Fall 2000,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,OP2
553,https://open.spotify.com/track/0OJAwBlAzYPywbdwRvwaxl,Limit,,,,ルナシー,,https://myanimelist.net/anime/32608/,Endride,Endride,エンドライド,Spring 2016,https://cdn.myanimelist.net/images/anime/12/78289.jpg,OP1
554,https://open.spotify.com/track/32IIlhE3efzXM9REfYY8gX,Pray,,,,浜崎 あゆみ,Hamasaki Ayumi,https://myanimelist.net/anime/20969/,Tezuka Osamu no Buddha: Owarinaki Tabi,Buddha 2: The Endless Journey,手塚治虫のブッダ－終わりなき旅－,Winter 2014,https://cdn.myanimelist.net/images/anime/9/55453.jpg,ED1
555,https://open.spotify.com/track/1VKr8751CzE7DB4AuEmS3V,After Dark,,アフターダーク,,アジアン・カンフー・ジェネレーション; Ajian Kanfū Jenerēshon,ASIAN KUNG FU GENERATION,https://myanimelist.net/anime/269/,Bleach,Bleach,BLEACH - ブリーチ -,Fall 2004,https://cdn.myanimelist.net/images/anime/3/40451.jpg,OP7
556,https://open.spotify.com/track/1ZTp5ydzp6s9ulZpyy5YnN,"Well Then, See You Again Tomorrow",,それでは、また明日; Soredewa Mata Ashita,Well Then See You Again Tomorrow,アジアン・カンフー・ジェネレーション; Ajian Kanfū Jenerēshon,ASIAN KUNG FU GENERATION,https://myanimelist.net/anime/13667/,Naruto: Shippuuden Movie 6 - Road to Ninja,Road to Ninja: Naruto the Movie,ROAD TO NINJA NARUTO THE MOVIE,Summer 2012,https://cdn.myanimelist.net/images/anime/6/51863.jpg,ED1
557,https://open.spotify.com/track/6EnMftnRPAUXoykp7CkeNJ,A Town in Blue,,或る街の群青; Aru Machi no Gunjō,,アジアン・カンフー・ジェネレーション; Ajian Kanfū Jenerēshon,ASIAN KUNG FU GENERATION,https://myanimelist.net/anime/2154/,Tekkon Kinkreet,Tekkonkinkreet,鉄コン筋クリート,Fall 2006,https://cdn.myanimelist.net/images/anime/12/8520.jpg,ED1
558,https://open.spotify.com/track/3YDjqMC2P5jW1RjXhaEuK2,Kouya wo Aruke,,荒野を歩け,,アジアン・カンフー・ジェネレーション; Ajian Kanfū Jenerēshon,ASIAN KUNG FU GENERATION,https://myanimelist.net/anime/34537/,Yoru wa Mijikashi Arukeyo Otome,Night Is Short; Walk on Girl,夜は短し歩けよ乙女,Spring 2017,https://cdn.myanimelist.net/images/anime/2/86940.jpg,ED1
559,https://open.spotify.com/track/6t1Yri7TxpsUQqMwFC33Dc,Ai no Uta,,愛の謳,Ainouta,,ELT,https://myanimelist.net/anime/450/,InuYasha Movie 2: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,犬夜叉 鏡の中の夢幻城,Fall 2002,https://cdn.myanimelist.net/images/anime/1162/92219.jpg,OST
560,https://open.spotify.com/track/2l478Hv4KNu8TmvUmMwoph,Yuriyurarararayuruyuri Daijiken,,ゆりゆららららゆるゆり大事件,,七森中☆ごらく部,Nanamori Chu Goraku Bu,https://myanimelist.net/anime/10495/,Yuru Yuri,YuruYuri: Happy Go Lily,ゆるゆり,Summer 2011,https://cdn.myanimelist.net/images/anime/12/75173.jpg,OP1
561,https://open.spotify.com/track/5Nqp7DgDstNjysal8HipQn,My Pace de Ikimashou,,マイぺースでいきましょう,,七森中☆ごらく部,Nanamori Chu Goraku Bu,https://myanimelist.net/anime/10495/,Yuru Yuri,YuruYuri: Happy Go Lily,ゆるゆり,Summer 2011,https://cdn.myanimelist.net/images/anime/12/75173.jpg,ED1
562,https://open.spotify.com/track/6NpcJsghrt2qdzqlX150Ni,Yes! Yuyuyu☆Yuru Yuri♪♪,,いぇす! ゆゆゆ☆ゆるゆり♪♪,Yes Yuyuyu Yuru Yuri,七森中☆ごらく部,Nanamori Chu Goraku Bu,https://myanimelist.net/anime/12403/,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,ゆるゆり♪♪,Summer 2012,https://cdn.myanimelist.net/images/anime/8/75174.jpg,OP1
563,https://open.spotify.com/track/4v6zgP6OGNNu4jdci6UYF2,100% Chu~Gakusei,,ちゅ～学生,100% Chu Gakusei,七森中☆ごらく部,Nanamori Chu Goraku Bu,https://myanimelist.net/anime/12403/,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,ゆるゆり♪♪,Summer 2012,https://cdn.myanimelist.net/images/anime/8/75174.jpg,ED1
564,https://open.spotify.com/track/7jBUAH2r1asfI7uKEy9Xf7,Yonde Mirakurun!,,よんでミラクるん!,,竹達 彩奈,Taketatsu Ayana,https://myanimelist.net/anime/12403/,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,ゆるゆり♪♪,Summer 2012,https://cdn.myanimelist.net/images/anime/8/75174.jpg,OP2
565,https://open.spotify.com/track/68zmVfn1L2DWQI7rjj4QEU,Girls Power de,,ガールズパワーで,,津田 美波; 大久保 瑠美; Ōkubo Rumi,Tsuda Minami; Rumi Okubo; Okubo Rumi,https://myanimelist.net/anime/12403/,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,ゆるゆり♪♪,Summer 2012,https://cdn.myanimelist.net/images/anime/8/75174.jpg,ED2
